"URL","Artist","Hometown","Tags","Description","Youtube Link"
"http://do512.com/c/sx2013/bands/amerigo-gazaway-of-gummy-soul","Amerigo Gazaway of Gummy Soul",,,,
"http://do512.com/c/sx2013/bands/amerigo-gazaway","Amerigo Gazaway","Nashville, TN Tags: hip-hop, jazz, afrobeat","hip-hop, jazz, afrobeat","With the breakthrough release of 2011’s Fela Soul, Amerigo Gazaway’s sophomore effort was declared “a virtual web hit” (MTV) seemingly overnight. As the creator of one of the year’s most buzz-worthy independent releases, the 26 year-old Nashville native successfully showcased his unique ability to blend multiple genres into a singular dance floor groove. The son of renowned Jazz trumpeter, Gary “El Buho” Gazaway, the producer’s culturally diverse upbringing is reflected in his nuanced, multilayered instrumental arrangements. With a process the LA Times describes as “drawing a different design within a similar framework”, Gazaway’s cleverly executed remix/mashup projects gives audiences a familiar, yet fresh and distinct way to experience their favorite songs. The producer’s first full-length instrumental album, Selective Hearing Vol. 1, was released in 2010 on the Cold Busted label founded by veteran dance DJ, Vitamin D. Charting on Beatport’s top selling Chill-Out sales chart, the album introduced listeners to Gazaway’s tasteful use of samples and unique knack for combining diverse sounds into something completely new and original. While studying Digital Media at MTSU, Gazaway and fellow producer Wally Clark co-hosted the popular “Gummy Soul Show” on the now defunct Nashville radio station WRVU. The program, which featured rare 60’s and 70’s soul eventually morphed into a boutique record label co-owned and operated by the two former radio hosts. The label’s inaugural release came in the form of Kurtis Stanley’s – Gummy Soul album- a release for which Gazaway contributed production and established a heavy involvement in the label’s video production, album artwork/graphics, and web design. In 2011, Roots’ drummer Ahmir “Questlove” Thompson hit town with a per-announced DJ set at a local Nashville nightclub. Seeing the opportunity, Amerigo posed as a photojournalist, gained access to the club’s backstage area and cleverly slipped Questlove a copy of his just finished Fela Kuti/De La Soul mashup fusion, Fela Soul. Thompson, an avid afrobeat/native tongues fan called the album “brilliant” and published it to his website, Okayplayer. Quickly spreading to other outlets, the album made MTV Hive, The Source and BoingBoing before taking top 5 rankings on both NPR and Soul Train’s year-end “Best of 2011” list. On the one year anniversary of his Fela Soul release, Amerigo found success a second time with the recently released Bizarre Tribe; A Quest To The Pharcyde. In merging Pharcyde vocals over re-orchestrated A Tribe called Quest samples into an album Okayplayer calls “funky like your great-grandpas draws with a fish in it”, the album was downloaded over 30,000 times in its first two weeks of release.",
"http://do512.com/c/sx2013/bands/chali-2na-and-the-house-of-vibe","CHALI 2NA & THE HOUSE OF VIBE",,,,"http://www.youtube.com/e/9X9T1IwFBrI?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/keys-n-krates","Keys N Krates","Toronto Tags: hip-hop, hip hop, turntablism, remixes","hip-hop, hip hop, turntablism, remixes","Emo / Black Metal / Melodramatic Popular Song","http://www.youtube.com/e/SbEDx-8OGNo?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/lance-herbstrong","Lance Herbstrong","Austin, TX",,"One of the two founding members of Lance Herbstrong, Kamal Soliman, has worked for C3 Presents for the last 6 years, and with Perry Farrell on both Jane’s Addiction and the Lollapalooza tour. The other half of Lance Hersbstrong is fellow Austinite, Bill Sarver, who has been producing electronic music since he was 16. Joining Lance Herbstrong are Porno forPyros guitarist Peter Distefano, and percussionists Ricky Gonzalez and Frank Orrall, of the Chicago Afrobeat Project and Thievery Corporation fame, respectively. Herbstrong started out by crafting popular remixes that featured heavy, triphop-like breakbeats and a healthy dose of dub production effects. Austin got a taste of Lance Herbstrong at ACL Fest 2010, with the two DJs, drummer and guitarist collectively turning their entrancing dub-dancehall-electro sound into a full live set in front of thousands of onlookers. http://www.youtube.com/watch?v=XD1QjyBtKu8 http://www.lanceherbstrong.com/","http://www.youtube.com/e/Dje5u3Lw35c?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/ivan-nevilles-dumpstaphunk","Ivan Neville's Dumpstaphunk","New Orleans, LA Tags: new orleans, jam cruise, scene lyve","new orleans, jam cruise, scene lyve",,"http://www.youtube.com/e/3h_WVg7XGag?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/the-soul-rebels","The Soul Rebels",,,"The Soul Rebels formed when Lumar LeBlanc and Derrick Moss, originally members of New Orleans’ iconic Dejean’s Young Olympia Brass Band, decided they wanted to play the new, exciting music they were hearing on the radio while respecting the tradition they loved. Both New Orleans natives, the pair was steeped in the fundamentals of New Orleans jazz, but inevitably, contemporary styles of music began to seep into their psyches. While LeBlanc attended the famed St. Augustine High School, Moss went to Lil’ Wayne’s alma mater McMain High School, and paraded alongside soon-to-be Cash Money Records CEO Ronald “Slim” Williams in the school’s marching band. New sounds were all around and they found them as exciting as the horn-combo style featured in jazz funerals since the turn of the Twentieth Century.“We wanted to make our own sound without disrespecting the brass tradition,” LeBlanc recalls, “so we knew we had to break away.” They found a stylistic middle ground when they spun off and formed a band of young, like-minded local players from all over New Orleans. Graduates of university music programs throughout the South, the band took the marching band format they had learned in school and incorporated influences from outside the city as well as late-breaking local styles – R&B, funk and hip-hop – especially through half-sung, half-rapped lyrics. “Most of our originals have vocals,” says LeBlanc. “You wouldn’t have done that in a traditional brass band.”Soon, the Soul Rebels’ contagious originals and updated takes on standards won them a loyal local audience. They began rocking some of New Orleans’ most beloved live music venues. A chance gig opening for the Neville Brothers got them a real start—and an official name. It was youngest brother Cyril Neville who first called them “Soul Rebels,” a good name for a band that strived to incite positive change in its treasured musical heritage.Since those days, the band has settled on an eight-piece lineup, building a career around an eclectic live show that harnesses the power of horns and drums in the party-like atmosphere of a dance club. Their weekly show at Uptown New Orleans spot Le Bon Temps Roulé has been known to descend into a sweaty shout-along as the band mixes up songs from its five studio albums with hits by Jay-Z and OutKast. While touring the U.S., the Soul Rebels have shared the stage with notable artists from many corners of the pop and jazz worlds, including Arcade Fire, The Roots, Bootsy Collins, Robert Plant & Jimmy Page, Counting Crows, Green Day, Drive By Truckers, James Brown, Roy Hargrove, Allen Toussaint, Chuck Brown, Terence Blanchard, The Gap Band, Better than Ezra and many more. Averaging around 250 shows per year, the Soul Rebels have brought the party to stages as far away as South Africa and Europe, playing some of the world’s best-known music events, including, Umbria Jazz Fest, Antibes Jazz Festival, The Montreal Jazz festival, Bonnaroo, the Wanee Festival and, of course, the New Orleans Jazz and Heritage Festival.When Hurricane Katrina struck their hometown in 2005, the band scattered across the region. Though a few members relocated to cities in Texas, the band frequently reconvened for gigs in New Orleans, this time with a renewed purpose. “Music has been the number one vehicle for Katrina recovery,” says LeBlanc. “That catastrophe has brought so much world wide attention to our music.” Indeed, since the storm, the band has been more successful than ever serving as an international ambassador of the New Orleans sound. Now a hardcore touring band with a solid-as-ever lineup, the band has recently represented its hometown on television, appearing in the season finale of the HBO series Treme, the Discovery Channel hit After the Catch, and the NBC broadcast of the parade before the Saints’ winning 2010 Super Bowl. In January of 2012, the band released its first international album, Unlock Your Mind, on Rounder Records. This new song-driven studio effort includes guest appearances by Cyril Neville, Trombone Shorty and Meters guitarist Leo Nocentelli. The album was produced by Rounder VP of A&R Scott Billington, who was also at the helm of many of the Dirty Dozen Brass Band’s groundbreaking albums.The Soul Rebels continue charting new territory today. Called “the missing link between Public Enemy and Louis Armstrong” by the Village Voice, the Soul Rebels combine top notch musicianship and songs with grooves that celebrate life in time-honored New Orleans style.","http://www.youtube.com/e/9RWRa-7vd-Q?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/the-revivalists-","The Revivalists","NEW ORLEANS, Louisiana, Un Tags: jazz, soul, funk","jazz, soul, funk","The Revivalists (Rock) This young New Orleans rock/jam band hit the scene in 2007 and has been gaining momentum playing at spots like the Howlin’ Wolf and Tipitina’s. This marks this group’s first appearance at Jazz Fest.","http://www.youtube.com/e/WZewAF4eoqs?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/chico-mann-","Chico Mann","Jersey City",,"Played “Mentirosos” 06/15/2012 10:58 am","http://www.youtube.com/e/WYDxNjXUjXo?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/the-madhouse-all-stars","The Madhouse All-Stars",,,,
"http://do512.com/c/sx2013/bands/lord-buffalo","Lord Buffalo","East Memphis, Canada",,"Lord Buffalo is a new project combining the talents of friends/blood brothers Patrick J. Patterson (Salesman, Hotel Hotel, Hot Pentecostals) Garrett J. Hellman (Los Jeans, Hot P’s), Devin James (Salesman, Hot P’s) and D. Jesse (Blood Beard, Hot P’s). Lord Buffalo has a knack for dark folk that often explodes into trembling yowls,canyon echos, great plains field noise, southern gothic admonitions and psychedelic gray matter. Playing with experimental/mud-folk styling, they created a new breed of mammal, one that likes full moons and whiskey and sleeping with the bible between its legs and carving its initials into the chest of any man, woman, or child with a fishstick, or or a handful of dark mud. With the help of good friends, Lord Buffalo is working on a new EP, in fact they are probably working on it right now… can you hear the low rumble across the plains… Mene, Mene, Tekel, Upharsin; a night with no delay.","http://www.youtube.com/e/MNDeb_5LMGM?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/thunderosa","Thunderosa","AUSTIN, Texas, United States",,"Rock/ Southern Rock/ Punk Rock","http://www.youtube.com/e/uL61nWhk_us?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/eetsfeats","eetsFEATS","san antonio",,"Hyphy / Surf","http://www.youtube.com/e/2vSJVpEEGKE?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/residual-kid","Residual Kid","Austin, Texas, United States",,"The Austin music scene is rife with musicians some of whom have been playing music for most of their lives as well as eager amateurs, all trying to rise above the fray and obtain some recognition for their art, scratch out a living, while trying to avoid the dreaded velvet coffin. The members of Residual Kid have been playing music for most of their lives and thrust themselves into this scene a few years ago, aspiring to play music that reflects their diverse influences, while bringing something new and fresh to music fans in Austin and beyond. Every band experiences the highs and lows of the music business, and Residual Kid haven’t been immune to either. Years of gigging around town in any club they could get a show while fine tuning their original material, the band began to reap the rewards of their hard work in 2011. A fresh set of songs on their debut EP, television appearances, bigger shows with cool Austin bands, and media attention began to feel the rewards of hard work and dedication. Then…everything changed. The departure of the band’s primary singer and contributing songwriter at the peak, caused a pause in the Winter of 2011. After some serious consideration, the three original members Ben, Deven, and Max decided to regroup, refocus, and redefine the sound of Residual Kid. Just a few months out of the scene, the band returned to the stage with new material and a new sound, much to the approval of their old fans and gaining new fans rapidly. The band’s sound reflects that music that has proven inspirational in their lives, raw, punk-inspired, sonic, and at times complex in structure. Heading into 2013. Residual Kid have completed a great year filled with awesome shows, a Fun Fun Fun Fest appearance, and a bunch of great new friends. Look for the band at this year’s SXSW and on the road during summer 2013..hopefully coming to a town near you!Watch videos of Residual Kid playing a Shiner Beer Session at The Do512 Lounge!","http://www.youtube.com/e/akJf6f-7bvY?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/the-boxing-lesson","The Boxing Lesson","Austin, TX Tags: texas, austin, spacey","texas, austin, spacey","SXSW 2013 Official Showcasing Artist.The Boxing Lesson is a rock band from Austin, TX. A power trio with synthesizers performing the bass player’s role, they create a mammoth psychedelic ‘wall of sound’ that begins minimally and builds into grand orchestrations. Vocalist and guitarist Paul Waclawsky, synthesizer player Jaylinn Davidson, and 14-year-old drumming prodigy Ben Redman combine strong songwriting with desert rock, guitar freak-outs, soul space jams and plenty of Texas rock ’n’ roll thunder. Their upcoming Big Hits! LP is produced by Chris “Frenchie” Smith. Discography Big Hits (TBD) Health is the New Drug 7inch (2012)Muerta EP (2011) Fur State (2010) Wild Streaks & Windy Days (2008) Songs in the Key of C (2006) Radiation (2004) The Boxing Lesson EP (2003)","http://www.youtube.com/e/N1gdf3TAv5A?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/oak-is-keeping","Oak Is Keeping","Austin",,"Well, here it is. A new name for the Austin, Texas based quintet formerly know as the Dead Leaves. Due to unforseen legal reasons we were forced to change our name. But thats all water under the bridge. We will be updating the page on a regular basis to make sure and change every last thing, stay tuned and thanks for the overwhelming support!!","http://www.youtube.com/e/_bUbjYaBZ_g?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/doubters","Doubters",,,,"http://www.youtube.com/e/OTaKfDkiOSQ?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/paramore","Paramore","Franklin, TN",,"Sometimes things just fall in to place. The five members of Paramore, vocalist Hayley Williams (17), bassist Jeremy Davis (21), lead guitarist Josh Farro (18), drummer Zac Farro (15) and guitarist Hunter Lamb (20) all discovered music on their own, in different ways, but as soon as they got together something just clicked. The confident, upbeat music found on their debut album ALL WE KNOW IS FALLING exudes a rare natural chemistry that is easily addictive and makes them impossible to ignore.It is this chemistry that keeps Paramore together and sets them apart from their peers. The young band came together in Franklin, Tennessee after 13 year-old Hayley moved into town and met two brothers – Josh and Zac Farro. The three enlisted bassist Jeremy Davis and began performing almost immediately. Newly christened Paramore, they played at local gatherings and their school talent show before graduating to rock venues in and around Franklin. The combination of musical energy between brothers and Hayley’s bold charisma earned them instant attention, particularly from Florida indie Fueled by Ramen, who signed the band and put them to work recording their debut. Says Hayley, “Some of our favorite bands are on Fueled by Ramen. We knew that they would know exactly how to carry out the vision for our band and music.” Paramore went into the studio with producers James Wisner (Dashboard Confessional, Further Seems Forever, Underoath) and Mike Green (Yellowcard, The Black Maria) and blew them away with their sincerity and enthusiasm.With the record complete, the band hit the road hard, touring constantly with Simple Plan, Straylight Run, The Vans Warped Tour and more, impressing crowds and critics with their passionate positivism. SPIN.com called lead singer Hayley a “powerhouse”, Alternative Press declared their songs “explosive and melody rich” and named them a band to watch in 2006, and The New York Times said ALL WE KNOW IS FALLING is one of the best, underrated albums of the year. MTV was so impressed that they chose them for a “You Hear It First” feature.Paramore describe their music with three words: energetic, emotional and fun. Their live show is explosive and high energy and showcases the bands relentless drive to make sure the audience is having as good a time as they are. In addition to her open-hearted vocal style, Williams has worked hard to expose her life and emotions in her songs. “I always try to write from personal experience,” says Hayley “At first what I was writing was kind of metaphorical, but now I’ve been trying to be more straightforward. It’s all about things that have happened to me or to the people that I love.” Paramore are truly all friends, friends who love playing together and have fun doing it. They share a common goal – to connect with people, and their enthusiasm is catching.","http://www.youtube.com/e/RvnkAtWcKYg?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/the-rubens","The Rubens",,,,
"http://do512.com/c/sx2013/bands/skaters","SKATERS","NYC Tags: rock, indie","rock, indie",,"http://www.youtube.com/e/6tA3ddJSrNw?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/social-studies","Social Studies","San Francisco, CA Tags: indie, indie pop, san francisco","indie, indie pop, san francisco","San Francisco’s Social Studies are best described as explorers, creating music that is compelling and profound, taking broad ideas and emotions and expressing them in alluring and dynamic ways. Their anthems of regret and triumph reveal an essence of pulsing, dark pop that belie their complex themes of life, love, pain, and pleasure.The band – led by Natalia Rogovin (vocals, keys) and Michael Jirkovsky (drums), who were joined in 2009 by bassist Jesse Hudson and guitarist Tom Smith and in early 2012 by second guitarist Ben McClintock – has won a loyal fan base thanks to their arch take on modernist pop as heard on 2010 release Wind Up Wooden Heart. Social Studies has become a force to be reckoned with in concert as well, transfixing audiences at theCMJ Music Festival, SXSW, and Noise Pop, and bringing their unique energy and spirit to stages shared withtUnE-yArDs, Wye Oak, Lotus Plaza, Thee Oh Sees, Dodos, Dungen, and Au Revoir Simone just to name a few.With much of 2010 and 2011 spent on the road, the band returned to the studio in early 2012, enlisting the skills of ascendant Oakland engineer Eli Crews (tUnE-yArDs, Deerhoof, Thao & Mirah) to streamline their sound and refine their approach. With the stated goal of remaining as true to their hypnotic and driving live show as possible, the band dug deeper into texture, mood and repetition, stripping away some of the ornate flourishes that were a past hallmark to leave an anthemic core. The result is the album Developer, a bold push for the band and their best work to date.","http://www.youtube.com/e/7a280cofdZk?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/dana-falconberry","Dana Falconberry","Austin, TX Tags: singer-songwriter, female vocalists, alt-country","singer-songwriter, female vocalists, alt-country","Dana Falconberry has spent the last 6 weeks cabin-bound in Arkansas’ Buffalo River National Forest, but her yearly songwriting hermitage is almost over, and she is soon due to return to Austin to begin band rehearsals for a set of late February and March shows, including gigs with Califone and appearances at SF Noise Pop and the 35 Denton Fest on her way back to Austin for SXSW.We at Antenna Farm couldn’t be happier with her new album,Leelanau. Released this last October, it has been one of our fastest physical sellers in recent history (we ran out of the initial CD pressing a few weeks ago and had to re-press!)…though really, it is no surprise.Hailed by the likes of NPR, Spin, No Depression and many more, the album is beautiful and has a lot of heart. Perhaps Popmatters described it best: “Dana Falconberry and her musicians have created something utterly magnificent with Leelanau….An exceptional, unique take on orchestral folk that’s full of heart, beauty and nature.”As intricate and delicate as the recordings are, Dana’s backing band has done an amazing job pulling these songs off in a live setting, and if you are on Dana’s route, be sure to check a show out. But don’t take our word for it…. check this Super-8 film of Dana and her band playing ‘Crooked River’ from the Leelanau record release show back in October, filmed by the fine folks at Austin’s Transistor 6 collective! Tour dates below the vid.","http://www.youtube.com/e/Hv_cC7QKuwc?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/body-parts","Body Parts","Los Angeles, CA Tags: 90s, eurodance, freak folk","90s, eurodance, freak folk",,"http://www.youtube.com/e/7y_TUJy2TY8?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/so-many-wizards","So Many Wizards","Los Angeles, CA Tags: indie, experimental, spotify","indie, experimental, spotify","Pop / Post punk / Visual","http://www.youtube.com/e/CtVAprY3jls?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/the-blank-tapes","The Blank Tapes","Los Angeles, CA Tags: folk, alternative, asciiecho","folk, alternative, asciiecho","The Blank Tapes is the monicker of Los Angeles / San Francisco based multi-instrumentalist, singer-songwriter Matt Adams, who has produced 9 albums of “winsome pop tunes” (OC Weekly) and “Kinks-plus-Creedence roots-rock ‘n’ roll” (LA Record) recorded almost entirely by himself on an 8 track cassette tape recorder in garages, basements & sheds across the California coast. Lately his band has consisted of Pearl Charles, DA Humphrey, & Will Halsey and the four piece recently toured Europe for their second time sharing stages with the likes of Thee Oh Sees and R. Stevie Moore. Immediately before that, they toured Japan for their first time along with the director of the surf movie Stoked & Broke by Korduroy.tv (which includes over a dozen Blank Tapes songs in the soundtrack and has gained international acclaim within the surf community). Earlier this year, they also toured Brazil for their second time (after having 2 of their songs featured in TV commercials), not to mention all of the massive amounts touring they’ve done here in America.While Adams and co. are currently finishing up a new studio album called Vacation (to be released in early 2013), the band is set to release their newest 7″, I’m Back on San Francisco’s 20-Sided Records! Also, the band recently released a wonderful cassette only release, Sun’s Too Bright, on Fullerton’s Burger Records. Before that they released a split cassette called Invisible Colors on Portland’s Curly Cassettes label along with a vinyl & CD of Home Away From Home on LA Records’ White Noise label, which showed a new pschedelic rock direction different than their previous folk rock albums. Aside from music, Matt Adams is also the artist behind all of his posters & album covers and has even worked for MAD Magazine at one point!","http://www.youtube.com/e/4ndbJrnUdeA?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/braids-","Braids","Canada Tags: electronica, electronic, indie pop, canadian","electronica, electronic, indie pop, canadian","Native Speaker the debut long player from justifiably tipped Canadian quartet BRAIDS started as a musical experiment, now several years on, the results of that experiment are being gloriously realized. BRAIDS have spent the last few months wowing audiences across America with their live show, including tastemakers at this year’s SXSW. They also recently wowed UK audiences at The Great Escape Festival in Brighton this May, along with a sold out European Tour, and will be returning this July for 6 European Festivals. The band will then be gearing up for a long run of shows this Summer at 7 Canadian Fesitivals. Starting off the summer with the Flemish Eye showcase at Great Hall with Chad VanGaalen and Jennifer Castle, the band crosses the country hitting Sled Island in Calgary, the Ottawa Bluesfest, Hillside in Guelph, Osheaga in Montreal and the Regina Folk Festival. Also, the band’s recent homecoming performance at the Grand in Calgary was recently captured by CBC Radio One. Despite having debilitating bronchitis, singer Raphaelle Standell-Prestongave a mesmerizing performance to the sold-out crowd while armed with a vaporizer and throat spray. Check out the recording here: http://www.cbc.ca/radio2/cod/concerts/20110330braid And beginning in September, BRAIDS will be returning to the U.S., for a headlining tour with fellow label mates, Pepper Rabbit.","http://www.youtube.com/e/kwPZmcgUBJM?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/suuns","Suuns","Montreal, Canada Tags: electronica, electronic, experimental, psychedelic","electronica, electronic, experimental, psychedelic","Montreal’s Suuns possess a rare trait in rock music: restraint. They use it like an instrument, which makes their debut full-length Zeroes QC as unsettling as it is wonderfully exasperating. It’s immediately apparent in album opener “Armed for Peace,” a track that starts off like a robot breaking down in a hot desert; the song’s mechanic beat plods like iron-shoed footsteps as the melody of a wheezing synth mirrors the crackling sound of old transistors and circuitry being cooked in the sun. It’s deceptively lulling, the tension almost unnoticeably wrenching up and up until the track unexpectedly opens into a barrage of nose-diving guitar riffs and crashing drums – yet the band still stays locked on the song’s linear, forward-motion direction. Suuns were born during the summer of 2006 when vocalist/guitarist Ben Shemie and guitarist/bassist Joe Yarmush got together to make some beats which quickly evolved into a few songs. The duo were soon joined by drummer Liam O’Neill and bassist/keyboardist Max Henry to complete the line-up. “I don’t think we were really a ‘band’ for the first year,” Ben surmises. It wasn’t until a friend helped them procure a spot at Pop Montreal 2007 that he says the group played their first “real gig.” Last year, Suuns entered Breakglass Studios with Jace Lasek of the Besnard Lakes co-producing and engineering, and recorded their first album. The group wanted to create something that couldn’t be pigeonholed as simply indie rock. “Jace definitely had a huge impact for bringing to life the big sound of the band and being open and willing stretch out any idea we or he had,” Ben explains. The resulting Zeroes QC is a warm yet dark, propulsive collusion of pop, post-punk and experimental rock – one that allows the group to musically shapeshift without losing any of the sense of tension and unease that runs throughout the record. During tracks like “Gaze,” tightly wound guitars and bass ring and buzz atop Liam’s metronomic, powerhouse drumming, with Ben’s cool, detached vocals acting as a nervy counterweight as he delivers falsely assuring lines like, “Don’t you be yourself, you are someone else.” Often his close-miced sing/speak is as metronomic as it is melodic; in “Arena” Ben’s rhythmic “What-choo, what-choo”’s are reminiscent of Suicide’s Alan Vega as he leads the band’s death disco groove into a bloodbath of razor-sharp guitars, while his icy, hushed delivery in “Sweet Nothing” is almost as motorik as the song itself. Most impressive, though, is how Suuns effortlessly sculpt memorable pop songs from experimental building blocks, frequently using noise and space as actual hooks. All of this amounts to a great first album – one that is as timeless as it is thrillingly modern.","http://www.youtube.com/e/rQbjE6mVgms?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/a-tribe-called-red","A Tribe Called Red","Ottawa, ON Canada Tags: electronica, electronic, native american, womex","electronica, electronic, native american, womex","In 2008, DJ’s NDN and Bear Witness founded A Tribe Called Red. In 2010, they added two-time Canadian DMC champ, DJ Shub to the crew. Electric Pow Wow is a monthly club night dedicated to showcasing Aboriginal DJ talent and Native urban culture and is aimed at creating a space for Aboriginal people. ATCR creates an eclectic sound made up of a wide variety of musical styles ranging from Hip-Hop, Dance Hall, Electronic, and their own mash-up of club and Pow Wow music, known as Pow Wow Step. You can catch Electric Pow Wow every month on the second Saturday at Babylon nightclub in Ottawa, Canada.","http://www.youtube.com/e/_zH9wHWMi_k?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/aroara","AroarA","London, Un Tags: rock, folk, canada","rock, folk, canada","Celtic / Metal / Progressive","http://www.youtube.com/e/J6j3YLuSdSE?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/each-other","Each Other (Montreal, VC)",,,,
"http://do512.com/c/sx2013/bands/solar-year","Solar Year","Montreal",,,"http://www.youtube.com/e/njYgyr3nI-8?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/daniel-hart","Daniel Hart","Dallas, Texas, US Tags: seen live","seen live","Experimental / Folk Rock / Indie","http://www.youtube.com/e/VcRWGgpAfp4?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/bite-the-buffalo","Bite the Buffalo","Copperbelt, Zambia",,"1+1 = 3",
"http://do512.com/c/sx2013/bands/leftmore","Leftmore","Colorado Springs, Colorado, Un Tags: indie, singer-songwriter, acoustic, colorado springs","indie, singer-songwriter, acoustic, colorado springs","http://www.myspace.com/leftmore Listen at Last.fm","http://www.youtube.com/e/o_tw5cQ9jLk?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/star-anna","Star Anna","Seattle, WA Tags: alt-country, americana, northwest","alt-country, americana, northwest","Alternative / Americana / Rock","http://www.youtube.com/e/M-taBz0TCUI?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/sassparilla","Sassparilla","PORTLAND via Chicago Il., Oregon, United States",,"Americana / Blues / Punk","http://www.youtube.com/e/N2G5ZbmrxtA?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/priory","Priory","PORTLAND, Please select your region, United States Tags: under 2000 listeners, electronica, electronic, download","under 2000 listeners, electronica, electronic, download","Electro / Folk Rock / Indie","http://www.youtube.com/e/Mk_EIVOpyIU?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/the-water-tower-bucket-boys","The Water Tower Bucket Boys","Portland, OR",,"After 5 years on the road, 4 albums under their belt and multiple international tours, the Water Tower Bucket Boys have been brewing up a storm in the folk music world. They have performed on the BBC, NPR, and RTE. They have shared the stage with acts like Old Crow Medicine Show, Mumford and Sons, Wilco, The Red Stick Ramblers, Pokey LaFarge and the South City Three, and Woody Pines. Their all original sound is infectious and has spread far and wide to audiences of all ages and walks of life. Based in Portland, Oregon these young gents got their start busking on street corners playing traditional old time and bluegrass, eventually honing their sound as a solid dance band playing square dances and bluegrass festivals up and down the west coast. However, the boys wanted to take the music further and thus, their new original sound was born. Loosely based in the traditions of old time, bluegrass, punk rock, blues, Cajun, and country their sonic creations transcend all musical boundaries. Their authentic songs feature tight 3 part harmonies and powerful instrumentals. This combined with the lightning energy of their stage performances has made them a favorite amongst folk music connoisseurs throughout the US and Europe alike. Their latest record, “Sole Kitchen” (Self-Released 2010) features 13 original works with song contributions from each member of the band. The album was recorded by punk rocker Mike Herrera of MXPX and Tumbledown at his Monkey Trench Studios in Bremmerton, WA. -———————————————————- Past band members *Walter Spencer *Peter Daggett *Kristen Harris *Ben Wheeler *Arianne Shimanoff *Daniel Van Dyk *Andrew MacAusland","http://www.youtube.com/e/jFX3T5xzW8E?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/orion-walsh","Orion Walsh","Lincoln, Nebraska Tags: nebraska, country folk, lincoln","nebraska, country folk, lincoln","Folk / Indie / Americana","http://www.youtube.com/e/ozxJMqwp0Pk?enablejsapi=1&version=3"
"http://do512.com/c/sx2013/bands/countless-thousands","countless thousands","Orange County",,"Take a show choir reject who was never cool enough for punk rock, throw him a rockabilly axe and have him cash in on all the poetry classes. Take an east coast jazz legend and tell him to lay off the diminished chording and step up the distortion. Take a civil war reenacting drum geek and sit him down behind a proper kit. What do these nerds come up with? Sixteen tracks of total badassery. Theatricality without pretense. Virtuosic musicianship somehow effortlessly stuffed into catchy rock anthems. From the vocal layer cake of “Overture” to the swarthy theatrepunk epic of “A Pirate’s Shanty” to the tender bedroom acoustic spaz-ballads of “Asskickers’ Union” and “the Scientist” to the incomparable bass solo finale of “the Devil and Davey Munch”, Countless Thousands attempt to capture the nature of enthusiasm in its many different faces and facets. Listening to this album is listening to three guys who genuinely love doing what they do. If you look for music that will make you glad that you care about music, then you’ve come to the right place. We really are just really excited to be here. And we know you are, too.",
