"South X East X West Spring Bash (BTR Today)","The Liberty","BTR Today Presents: South X East X West Spring Bash! 
FREE Unofficial Day Party 
Artists include: 
DJ Sets by Al Lover all day!  
Bleeding Rainbow  
UUVVWWZ  
Dana Falconberry  
Black Pistol Fire  
Social Studies  
Radiation City  
Yip Deceiver  
The Blank Tapes  
Suuns","2013-03-13 12:00:00","2013-03-13 20:00:00","1618 1/2 E. 6th St.","Austin","TX","78702","http://austin2013.sched.org/event/32343705b0af8c9baf0b7bbb15da6b49","Party, Unofficial","na"
"The Deli's Hangover Hideout","J Blacks","Come hang at the Deli's first unofficial SXSW party!  
Artists include: 
Swan 
Bike Thief 
Jared James Nichols 
Lauren O'Connell 
Jesca Hoop 
Cultfever 
Frances Cone 
Seth Glier 
Bets 
Common Prayer 
Swear and Shake 
JBM 
Dana Falconberry 
Hollis Brown","2013-03-13 12:00:00","2013-03-13 19:00:00","710 W 6th St","Austin","TX","","http://austin2013.sched.org/event/d097b5a9fa800300edc33126f0764e1c","Party, Unofficial","https://www.facebook.com/events/430657497009766/"
"The Spotify House","The Spotify House","Join us at the Spotify House! Weﾒve got everything from daily live performances by some of the most buzzed about bands, artist DJ sets, local food truck flavors, ping-pong, photobooth, giveaways and more. 
Spotify Premium users will be getting the VIP house treatment with hosted food and drink. Sign-up for a 30-day free Premium trial here.","2013-03-13 12:00:00","2013-03-13 18:00:00","1010 East Cesar Chavez","Austin","TX","78701","http://austin2013.sched.org/event/86d66aeadcf1aacaf0e351ef36db480e","Party, Unofficial","http://spotifyhouse.splashthat.com/"
"Two Stage Day Party","Swan Dive","Brooklyn Vegan Chicago and Epitonic bring you a free two stage day party at Barbarella and Swan Dive! 
The Barbarella Patio will feature Chicago-based acts and the Swan Dive stage will boast an international lineup. 
Featuring: 
12:00PM - The End of America 
12:45PM - Tango in the Attic 
01:30PM - Autumn Owls 
02:15PM - WHY? 
03:00PM - Eric Pulido (of Midlake) 
03:45PM - Ume 
04:30PM - The Besnard Lakes 
05:15PM - Generationals","2013-03-13 12:00:00","2013-03-13 18:00:00","651 Red River St","","","","http://austin2013.sched.org/event/1ec06d73fc6b9e7b5e79119103f51826","Party, Unofficial","na"
"Two Stage Day Party","Barbarella","Brooklyn Vegan Chicago and Epitonic bring you a free two stage day party at Barbarella and Swan Dive! 
The Barbarella Patio will feature Chicago-based acts and the Swan Dive stage will boast an international lineup. 
Featuring: 
12:00PM - Many Places 
12:45PM - Mahogany 
01:30PM - Mister Lies 
02:15PM - Minor Characters 
03:00PM - On An On 
03:45PM - Twin Peaks 
04:30PM - All Eyes West 
05:15PM - JC Brooks & the Uptown Sound","2013-03-13 12:00:00","2013-03-13 18:00:00","611 Red River St","Austin","TX","78701","http://austin2013.sched.org/event/c80d076f1e432a4dbdbc43a0bf1d0916","Party, Unofficial","na"
"Wuwu Fest","Russian House of Austin","Circus on the Moon Presents Wuwu Fest! 
Celebrating the Grand Opening of Wuwu Sushi! 
80+ bands in six days! 
Two Locations: 
Russian House and Wuwu Sushi 
Free Sushi Everyday - 12pm, 7pm & 12am! 
RSVP and Like Wuwu Sushi on Facebook for free sushi/drinks 
*Like Circus on the Moon for a chance to win free swag! 
Featuring: 
Syd Arthur 
Netherfriends 
Calliope Miusicals 
Cocorico 
Bobby Jealousy 
The Sun Machine 
Broken Bass Box 
*Set times to come","2013-03-13 12:00:00","2013-03-13 02:00:00","307 E 5th","Austin","TX","78701","http://austin2013.sched.org/event/879edf35f42dd9bcf464b4c7b7c343ca","Party, Unofficial","http://wuwufest-eventful.eventbrite.com/r/eventful"
"CraveOnline Music Showcase","Rusty's Austin","CraveOnline, the #1 online male lifestyle publisher, presents the CraveOnline South by Southwest Music Showcase, in partnership with Marshall Headphones. The free extravaganza will feature both day and nighttime parties that will see celebrities mingling and bands playing on one of three separate stages. 
Additionally, participants can look forward to a live art competition, held in conjunction with specialty t-shirt manufacturer, Design by Humans. All proceeds of the event will benefit common threadz, a non-profit organization helping disadvantaged children in the developing world. 
Confirmed performers include Eagles of Death Metal, A Silent Film, Reignwolf, My Goodness, Low Volt, Herbert Bail Orchestra, Kongos, and Blondefire.","2013-03-13 12:30:00","2013-03-13 02:00:00","405 E 7th St","Austin","TX","78701","http://austin2013.sched.org/event/68b64b3cfa39f431f83c9303397bf4a2","Party, Unofficial","na"
"Blurt & Dogfish Head Industry of Music Showcase","The Ginger Man Pub","We are extremely excited to announce our annual Day Party along with our partner, Dogfish Head.  This year's lineup is completely insane, we are extremely excited to have all of these bands participating and expect this to be the best year ever. We cannot stress enough the important of getting to the venue early, as last year we had a line out the door for over an hour all day long.  It will be difficult to get in so if you push it and come too soon to your favorite bands performance we cannot guarantee entry. 
Lineup 
1:00 - 1:30 American Aquarium  
1:45 - 2:15 Anders and Kendall  
2:30 - 3:00 Star & Micey   
3:15 - 3:45 Luke Winslow-King ﾭ 
4:00 - 4:30 Brooke Waggoner ﾭ  
4:45 - 5:15 von Grey ﾭ   
5:30 - 6:00 Skatalites ﾭ  
6:15 - 6:45 Bernie Worrel ﾭ","2013-03-13 13:00:00","2013-03-13 19:00:00","301 Lavaca St","Austin","TX","78701","http://austin2013.sched.org/event/244d53cb3fe838adbf55c138e6568efd","Party, Unofficial","na"
"Filter on Rainey Street (Macbeth Footwear)","Lustre Pearl","Macbeth Footwear Presents Filter on Rainey Street! 
Featuring: 
2pm: The Wild Feathers 
3pm: Solid Gold 
4pm: In the Valley Below 
5pm: !!!","2013-03-13 13:00:00","2013-03-13 18:00:00","97 Rainey St","","","","http://austin2013.sched.org/event/76c7a688a7e458bb4306c934a09f90aa","Party, Unofficial","http://filtermagazine.com/index.php/rsvp/entry/macbeth_presents_filter_on_rainey_showcase_2013"
"Filter on Rainey Street Afternoon (DTS and Slacker Radio)","Clive Bar","Featuring: 
2pm: The Neighbourhood 
3pm: Blondfire 
4pm: Guards 
5pm: Akron/Family 
6pm: Lord Huron 
----------------------------- 
9pm: K.I.D.S 
10pm: Willy Moon 
11pm: Michael Kiwanuka 
12am: Cold War Kids","2013-03-13 13:00:00","2013-03-13 01:00:00","609 Davis St","","","","http://austin2013.sched.org/event/2f59dd635d260d4abc5e0fa119f8bbb6","Party, Unofficial","http://filtermagazine.com/index.php/rsvp/entry/dts_and_slacker_present_2013_filter_on_rainey_showcase"
"Pandora Discovery Den","Antone's","Four days of live music!  
Artists include: 
Macklemore and Ryan Lewis, Dead Prez, St. Lucia, Guards, Hopsin, Dizzy Wright, Dawes, Josh Ritter, Allen Stone, Iamsu!, Billy Bragg, Tokimonsta, Josh Baze, The Hood Internet, The James Hunter Six, Chali 2na, Nicki Bluhm and the Gramblers, Field Report, Robert Delong, and more TBA!  
More info: http://www.pandora.com/sxsw","2013-03-13 13:00:00","2013-03-13 01:00:00","213 W 5th St","","","","http://austin2013.sched.org/event/89389cf59ec9edf40d9f0b12bb7064ad","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/13/pandora-hip-hop-showcase-ft-dead-prez"
"PUMP!! Surefire Boat Party (New Gyration & Dub Academy)","Capital Cruises on Lady Bird Lake","Open bar provided by Corzo, Bacardi Oak Heart, Red Stripe, and Lazy Day Drink! Instrument raffle giveaways, yummy snacks, and the best dance floor tunes to seduce your eardrums! Dress to dance and sweat! 
Featuring: 
Jimmy Edgar 
Machinedrum 
Bok Bok 
Kingdom 
Nick Hook 
Jubilee 
Please be sure to arrive by noon to ensure your place on the vessel. We will depart promptly at 1pm","2013-03-13 13:00:00","2013-03-13 16:00:00","208 Barton Springs Road","Austin","TX","78704","http://austin2013.sched.org/event/489ee76efb0b41dde4f660085b221c29","Party, Unofficial","na"
"NotSXSW G&S Lounge Day One","G&S Lounge","G&S Main Bar 
2pm: Matt Johnson 
3pm: Susan Cowsill 
4pm: Distant Treelines 
5pm: Kristi Rose & Fats Kaplin 
6pm: Paula Held 
7pm: Bradley Kopp & Lorri Singer 
8pm: Melissa Greener 
9pm: Calico 
10pm: Beth Lee Band 
11pm: Jon Byrd 
12am: Amanda Pearc 
G&S Music Room 
1:30pm: Don Galardo 
2:30pm: Paul Burch 
3:30pm: Chrissy Flatt 
4:30pm: Mark Viator & Susan Maxey 
5:30pm: Hank & Shaidri Alrich 
6:30pm: Bob Livingston 
7:30pm: Jim Patton & Sherry Brokus 
8:30pm: Stuart Burns 
9:30pm: Doug & Telisha 
10:30pm: Kevin Gordon 
11:30pm: Eric Hisaw","2013-03-13 13:30:00","2013-03-13 01:00:00","2420 South 1st St","Austin","TX","78704","http://austin2013.sched.org/event/2332d6e13c04d286c8ecea4dcafc6534","Party, Unofficial","na"
"Blue Sky Over Austin","The Firehouse Lounge","Rockinﾒ Zombie Luau Day Party + Evening Events 
Featuring: 
The VIP Media Lounge 
Live Art Space + Pop-up merch store 
Big Things. Small Packages. ""Grow it @ Home"" Giftbag 
Plus play the Indie Band Drinking Game +  Sky Scavenger Hunt all week to win Sponsored Prize Packages!","2013-03-13 14:00:00","2013-03-13 14:00:00","605 Brazos St","Austin","TX","78701","http://austin2013.sched.org/event/f5cea6d210d96cfc8f24ab83ac17427e","Party, Unofficial","na"
"Bug X Bug Fest","Club Metropolis","Come to our all ages Heavy Metal Pool Party and byob! 
Lineup: 
Speedozer  
D.A.D  
Hell's Belles  
Crucified Barbara  
Gypsyhawk  
BugGiRL  
Crashdiet 
Kadavar","2013-03-13 14:00:00","2013-03-13 22:00:00","2200 S. Pleasant Valley Rd.","Austin","TX","78741","http://austin2013.sched.org/event/596af430160299276a51e04d793f6e40","Party, Unofficial","https://www.facebook.com/bugxbugfest?ref=hl%3Chttp%3A%2F%2Fwww.bugxbugfest.com%2Fbxbf%2Findex.htm"
"ComboPlate Roster Party (South by Soup Fest Benefit)","Guero's Taco Bar","The roster party raises money for the Caritas of Austin Food Services programs, specifically the Caritas Community Kitchen and Food Pantry. Money will be raised by raffling off CDs from the artists and all band tips will go the Food Services programs. Gift certificates from local restaurants, coffeehouses and businesses will also be raffled with all proceeds also going to Caritas. Austinites who would like to help fight hunger in Austin - and hear some great live music while they are doing it - are encouraged to come to Gueros 
we have included the option to donate on our online fundraising page: www.firstgiving.com/southbysoupfest 
Featuring: 
2:00pm: The Better Halves 
2:40pm: The Sea The Sea 
3:20pm: Carrie Elkin 
4:00pm: Beaver Nelson 
4:50pm: Moonlight Towers 
5:40pm: Nels Andrews 
6:30pm: Michael Fracasso 
7:20pm: Nathan Hamilton 
8:10pm: Birds of Chicago","2013-03-13 14:00:00","2013-03-13 21:00:00","1412 Congress Ave","Austin","TX","78701","http://austin2013.sched.org/event/84798a05dc2a1b1d8262733a61624884","Party, Unofficial","na"
"Sound By Sound Decks","The Upper Decks","S.D. Bosque Music Firm presents a free show with a great mix of music genres and live art - Jazz, Instrumental, Rock, Electronic, and Singer/Songwriter. 
Featuring: 
Human Circuit 
Todd Kessler 
Zack Weber 
Luis Banuelos 
Jennifer Sullivan 
Sindrome 
Walker Lukens and The Side Arms 
God and the Devil 
Sam Pace and the Gilded Grit 
Wildcat 
The Katy Guillen Trio 
Axis Unity 
La Vida Buena 
Live Oak Quartet 
Forty Dead Men 
Minus Los 
Canary 
The Bellmen 
Annie and Katie 
SMB Project","2013-03-13 14:00:00","2013-03-13 02:00:00","301 Barton Springs Rd","Austin","TX","78704","http://austin2013.sched.org/event/ba6b60b5155655e3af4bf81fb42f4323","Party, Unofficial","https://www.facebook.com/events/451755661545523/"
"BRITA Happy Hour","IFC Crossroads House at Vice","Attendees receive 1 beer token per person and a free water bottles. 
Featuring performances by Lucas Nelson & Bem Sollee","2013-03-13 15:00:00","2013-03-13 17:00:00","302 E 6th St","","","","http://austin2013.sched.org/event/1268923660d9d8f889d89b158b4eb387","Party, Unofficial","na"
"DoStuff Backyard Bocce Tournament","DoStuff World Headquarters","Come join our partners from across the country as we eat and drink awesome things curated by our good friends at the Austin Food & Wine Festival, play some Bocce on our backyard court, and hang out with the best people at SXSW! This is a private party and an RSVP link will be up soon!","2013-03-13 15:00:00","2013-03-13 20:00:00","2208 South Lamar Boulevard","Austin","TX","78704","http://austin2013.sched.org/event/abaa7144a3d22360de385bbe73ea0ff2","Party, Unofficial","na"
"MusicGorilla Showcase","Burnside's Tavern","Free & Open to the public 
Music Gorilla will be showcasing a fantastic line up of 50 artists and bands at this FREE showcase series. Past showcases have been attended by Major and Indie Label A&R, Managers, Entertainment Attorneys and other industry pros, as well as celebrities like Adam Duritz of the Counting Crows, and Rachel Ray. 
Featuring: 
3:00pm: Lovers and Madmen 
4:00pm: Bond and Bently 
5:00pm: Rachel Sage 
6:00pm: Patrick Joseph 
7:00pm: THe Mallett Brothers 
8:00pm: Zoe Ann 
9:00pm: Dawn Over Zero 
10:00pm: June Divided 
11:00pm: Bumpin Uglies 
12:00am: Ducky and the Vintage 
1:00am: Lucid Fly","2013-03-13 15:00:00","2013-03-13 02:00:00","413 E. 6th St.","Austin","TX","78701","http://austin2013.sched.org/event/0d9eb1c29e513a27c596e98b61e3acae","Party, Unofficial","https://www.facebook.com/events/377387328994028/"
"Poco Mucho Party (Murcury Mambo & Cevallos Brothers)","Mercury Mambo Headquarters","Featuring: 
Live Latin music 
Lucha Libre matches 
Live screenprinting 
Contemporary Latin artist exhibits 
Latino-fusion taste experience 
Twitter wall & photo booths 
Fundraisers 
Y pocco mucho!","2013-03-13 16:00:00","2013-03-13 20:00:00","1107 S. 8th Street","Austin","TX","78704","http://austin2013.sched.org/event/820e0b6dbc4ae10c8aca9ba246b52e6e","Party, Unofficial","na"
"RxSM: Underground Film Expo","Emo's East Plaza","Free with RSVP 
We're elated to present 100 films, including featured premieres, 18 films that have won Best Feature, Best Documentary or Best Short at Film ExChange Network Festivals in Victoria, TX; Brooklyn, NY; New Orleans, LA; Corpus Christi, TX; Hamburg, Germany; and Lahti, Finland. 
Highlights & Special Events: 100 Films, Superior Cinephile Contest, Unlimited Libations, Celebrity Appearances, Late Late Thursday Night Social Ride After Party, Special Event Premiere of Danko Jones (Lemmy Kilmister, Elijah Wood, Selma Blair, & Mike Watt) 
One film from each category will travel to the Victoria, TX Independent Film Festival, held April 4-7 
Schedule: 
4:00pm: Serbian Shorts 
Od Pepela 
Zalet 
Melatonin 
5:20pm: Europe's Last Dictator 
6:30pm: Battery Man 
8:00pm:  Satellite of Love 
10pm Timecode:Nola Exchange Showcase 
The Catch 
Where y' at? (hello.) 
Murda Capital 
2:00am: Where the Dead Go to Die","2013-03-13 16:00:00","2013-03-13 04:00:00","2015 E Riverside Dr","Austin","TX","78741","http://austin2013.sched.org/event/2921e5a656e199b42d448b473740e953","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/13/rxsm-iv-self-medicated-film-expo-day-six-free-w-rsvp-on-do512"
"A Tribute to Townes","Threadgills","Free with RSVP 
Jenni Finlay Promotions presents A Tribute to Townes concert and book signing by I'll Be Here in the Morning author, Brian T. Atkinson. From the hallowed stage of Threadgill's World Headquarters, several of the artists featured in the stellar book (including James McMurtry and Peter Rowan) will share their favorite Townes Van Zandt songs and stories. It will definitely go down as one of the must-see shows of the whole week. 
Artists 
Brian T. Atkinson 
James Mcmurtry 
Peter Rowan","2013-03-13 17:00:00","2013-03-13 19:00:00","301 W Riverside Dr","Austin","TX","78704","http://austin2013.sched.org/event/ee2bd26ba5b653b48335962c96106865","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/13/a-tribute-to-townes-concert-and-book-signing-by-ill-be-here-in-the-morning-author-brian-t-atkinson"
"Hear There. Everywhere. (Dart Music International)","Mark McCrimmon Law Office","Since 2008 DMI has helped Austin ""Hear There. Everywhere."" by presenting unprecedented international cultural events in Austin during the big festival week. Some of the highlights have included historic events like ""Music From Space"" (an exclusive video from the International Space Station), ""6 Bands 6 Continents"" (back-to-back performances by artists from every inhabited continent), and ""Taquacore + i:Made in Israel + ATX Hip Hop"" (Iranian, Israeli, and Austin artists performing together). 
Featuring: 
5:00pm: 8 Kil�metros (Colombia) 
5:45pm: 3421 (Israel) 
6:30pm: El Mat� A Un Policia Motorizado (Argentina) 
7:15pm: The Harms (Austin) 
Complimentary food and drinks from The Peached Tortilla, Austin Beerworks, and more.","2013-03-13 17:00:00","2013-03-13 20:00:00","704 West 9th Street","Austin","TX","78701","http://austin2013.sched.org/event/644a6a45d9796e8548f6d5f14082472a","Party, Unofficial","na"
"Sweet Relief Happy Hour","Conduit Corner","na","2013-03-13 17:00:00","2013-03-13 19:00:00","E 7th St & Congress Ave","Austin","TX","","http://austin2013.sched.org/event/ddec938302e0158fe0f115c03a3d553d","Party, Unofficial","na"
"120 Hours in Austin (Red Bull Sound Select)","Gatsby's Austin","Five nights of music and mayhem in the heart of Texas!","2013-03-13 19:00:00","2013-03-13 19:00:00","708 E. 6th St","Austin","TX","","http://austin2013.sched.org/event/154ca4f44df4ee28e19fe2b3983b3620","Party, Unofficial","http://www.redbullsoundselect.com/events/2013/03/120-hours-in-austin/night-2"
"Spotify Live","Spotify Live","Join us for Spotify Live as the sun goes down on Wednesday March 13th, with live performances and a stunning visual show! 
Capacity is limited and entrance to the show will be on a first come, first served basis.","2013-03-13 19:00:00","2013-03-14 01:00:00","1100 East 5th Street","Austin","TX","78702","http://austin2013.sched.org/event/123c942d7fa9998965971a342801cb8f","Party, Unofficial","http://spotifylive.splashthat.com/"
"The Bent Compass","Rain on 4th","A Fifth-Year Anniversary Two-Night Balls-Out Extravaganza showcasing 15 noted LBGT Artists, shocking and amazing you with their award-winning talent and diverse styles, plus plenty of surprises, during the biggest music festival of the year! 
Featuring: 
Jen Hitt 
Jonie Blinman 
Daphne Lee Martin 
James Hyland 
Ginger Doss Band 
Big Bad Gina 
Avi Wisnia 
Beautiful Bodies 
Plus special midnight burlesque performance from The Jigglewatts","2013-03-13 19:00:00","2013-03-14 02:00:00","217B West 4th St","Austin","TX","78701","http://austin2013.sched.org/event/0e8ed55e31b1d2b81b19f2d0c6131498","Party, Unofficial","https://www.facebook.com/events/514811278571343/?ref=22"
"The Nekkid Armadilla Showcase","Lucky Lounge","Free with RSVP 
Featuring: 
Little Brave 
The Rosedale Highs 
American Authors 
The Pinz 
Mobley 
& More","2013-03-13 19:00:00","2013-03-14 02:00:00","209-A W. Fifth","Austin","TX","78701","http://austin2013.sched.org/event/4a610945dd3ee435a3379ee03f5bf2a1","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/13/feathered-entertainments-free-showcase"
"White Mystery ATX Riverboat Showdown","Lone Star Riverboat","Prep for SXSW properly and join White Mystery (Chicago) and the Harvest Thieves (Austin) for some music, beer and tacos aboard the Lone Star Riverboat.","2013-03-13 19:00:00","2013-03-13 21:00:00","208 Barton Springs Road","Austin","TX","78704","http://austin2013.sched.org/event/1012e5fc06f7a5823838bbcbf9197de1","Party, Unofficial","na"
"#MEGABLAGG (Yvynyl & Ears Of The Beholder","Empire Control Room","Free with RSVP 
Featuring: 
Jerome LOL 
High Highs 
Autre Ne Veut 
Diana 
Alex Bleeker & The Freaks 
Alpine","2013-03-13 20:00:00","2013-03-14 02:00:00","606 E 7th St","","","","http://austin2013.sched.org/event/32974e490e842a3c77f4427e4d62605b","Party, Unofficial","http://megablaagsxsw2013.splashthat.com/"
"Dirtybird Players (Dirtybird & Corzo Tequila)","Kingdom Nightclub","Dirtybird Players are coming to Austin for SXSW. Though ﾓsouth byﾔ is a festival usually known for its indie fare, dirtybird is bringing itﾒs California-flavored Tech Funk to Texas. So put on your best game face and come join the dirtybird players at Kingdom Nightclub. Claude Von Stroke, Justin Martin, French Fries and very special surprise guest will round out the night.  
This event is free with RSVP. There will be no way to buy entry at the door.","2013-03-13 22:00:00","2013-03-13 05:00:00","103 E 5th St","Austin","TX","78701","http://austin2013.sched.org/event/35d8879f5e87b9f014077930ceead8b8","Party, Unofficial","http://www.dirtybirdrecords.com/sxsw2013/"
"Temporary Insanity Party","Cherrywood Coffeehouse","Free - All Ages 
Featuring: 
Bad Indians 
Buck Biloxi and the Fucks 
Burning Itch 
Chloe Sunshine 
Cool Piss 
Dead Angle 
Dolores Boys 
G. Green 
Golden Pelicans 
Heavy Times 
Hibachi Stranglers 
Life Stinks 
Manateees 
Obnox 
Paint Fumes 
Real Numbers 
Simple Circuit 
Sleaze 
Sluteve 
Tellemesser 
Terrible Twos 
The Brothers Gross/Draw Blood 
The CEO's 
The Witherees 
Unholy Two","2013-03-14 10:00:00","2013-03-14 00:00:00","1400 E 38th 1/2 St","Austin","TX","78722","http://austin2013.sched.org/event/a7ec8a84f133defde32a48fa6eef2a81","Party, Unofficial","na"
"Showdown at Ceder Street (American Rag and Filter)","Cedar Street","American Rag Presents Filter Magazine's Showdown at Cedar Street! 
Featuring: 
11am: Soley 
11:40am: Asgeir Trausti 
12:20pm: Olafur Arnalds 
(Free BBQ) 
1pm: Bastille 
2pm: Charli XCX 
3pm: Willy Moon 
4pm: Shout Out Louds 
5pm: Local Natives","2013-03-14 10:45:00","2013-03-14 06:00:00","208 W 4th S","Austin","TX","78701","http://austin2013.sched.org/event/d2c3d5657639e3f66f191dec5f971172","Party, Unofficial","http://filtermagazine.com/index.php/rsvp/entry/american_rag_presents_filter_magazines_2013_sxsw_showdown"
"Grand Ole Austin","Maria's Taco Xpress","In collaboration with: Carolina Chickadee Presents, Matt Farber Productions, KG Music Press and The Grand Ole Echo- the unofficial showcase Grand Ole Austin is announced!  
This is our first showcase celebrating Americana music from Nashville, Los Angeles and Austin, Texas! The event is free, no wristband or badge required.","2013-03-14 11:00:00","2013-03-14 21:00:00","2529 S Lamar Blvd","Austin","TX","78704","http://austin2013.sched.org/event/314c049e0cd4467a0f9205d10a0bd9f5","Party, Unofficial","https://www.facebook.com/events/325749944208980/?ref=ts&fref=ts"
"Spare the Rock's Inugural Family Music Showcase","Tamale House East","Celebrating its move to Austin, nationally syndicated family radio show Spare the Rock, Spoil the Child and its companion Spare the Rock Records are proudly sponsoring two days of lunchtime family music showcases. 
Featuring: 
Joe McDermott & Laura Freeman 
Deedle Deedle Dees 
Lake Street Dive 
For more information, visit sparetherock.com","2013-03-14 11:00:00","2013-03-14 14:00:00","1707 E. 6th St","Austin","TX","78702","http://austin2013.sched.org/event/89591dd7f8589b314b6d99b0ade9aa59","Party, Unofficial","na"
"Mint Records Vs. Riot Act Media Free Day Party","Cheer Up Charlie's","Free with RSVP - Free PBR 
Featuring: 
Nardwuar + the Evaporators with Andrew WK 
Torres 
Renny Wilson 
Brass Bed 
The Blank Tapes 
Dana Falconberry 
Pony Time 
Lisa Marr's Cub Sing-a-Long 
Sean Nicholas Savage 
Ash Reiter 
Deaf Club","2013-03-14 11:30:00","2013-03-14 18:00:00","1104 E 6th St","Austin","TX","78702","http://austin2013.sched.org/event/381d7dd48e7039f01efe4e2c8f8d4fec","Party, Unofficial","http://riotactmedia.com/sxsw2013/"
"NotSXSW G&S Lounge Day Two","G&S Lounge","G&S Main Bar 
11:30am: Chip Taylor 
1pm: Slaid Cleaves 
2pm: Ray Bonneville 
3pm: Jimmy LaFave 
4pm: Hank & Shaidri Alrich 
5pm: Phil Lee 
6pm: Dayna Kurtz 
7pm: Kristi Rose & Fats Kaplin 
8pm: Ted Russell Kamp 
9pm: DeSoto Rust 
10pm: Beth Lee & The Breakups 
11pm: Mitch Webb & The Swindles 
12am: Rick Broussardﾒs Two Hoots & A Holler 
G&S Music Room 
1pm: Vanessa Lively 
1:30pm: Stephanie Fix 
2pm: Bianca Deleon 
2:30pm: Brian Kalenic 
3pm: John Lilly 
3:30pm: Mary Battiata 
4pm: Jeff Talmadge 
4:30pm: Melissa Greener 
5pm: John Cronin 
5:30pm: Jim Patton & Sherry Brokus 
6pm: Michael Fracasso 
6:30pm: Will T Massey 
7pm: Craig Marshall 
7:30pm: Grant Peeples 
8pm: Walt Wilkins 
8:30pm: Matt Johnson","2013-03-14 11:30:00","2013-03-14 01:00:00","2420 South 1st St","Austin","TX","78704","http://austin2013.sched.org/event/bf359669dfacc0c8d90e8140cd9ea432","Party, Unofficial","na"
"Take Off Tour - Day One (Last Triumph & Vitaminwater)","Dizzy Rooster","Free with RSVP 
This will mark our third year touring across the country, venue to venue, showcasing our music, art, video games and photography with The Take Off Tour! 
Featuring live music by: 
Heatbox 
Sine Circle 
Case Shannon & Malcolm Browne 
Nimo The Hooligan 
DJ Elsewhere 
JAM Live Music Arcade 
Meet JAM co-creator, JR of Last Triumph & Zivix 
Canvas and art collaborations by Shape2","2013-03-14 11:30:00","2013-03-14 15:00:00","306 E 6th St","Austin","TX","78701","http://austin2013.sched.org/event/491241e0bee33ecc19060e7d8aacb179","Party, Unofficial","http://do512.com/c/sx2013/event/2013/03/14/the-take-off-tour-2013-live-art-music-video-games-photo-booth-free-vitaminwater"
"Beautiful Buzzz + Beagle Freedom Project Showcase","The Brew Exchange","This year, not only are we hand picking bands featured on the Beautiful Buzzz blog and DeliRadio music stations, we are also creating a showcase filled with some of the best new bands from across the globe. We are honored to be working with an amazing organization like the Beagle Freedom Project, and we can't wait to see all of your beautiful faces in Austin! 
This year we are going to feature 108 bands over 4 days and 4 nights at SXSW in Austin, TX!","2013-03-14 12:00:00","2013-03-14 02:00:00","706 W 6th St","Austin","TX","78701","http://austin2013.sched.org/event/e0f8f5f77a03d3b796fac4d4da640fdb","Party, Unofficial","na"
"Big Mike & Hooligan Showcase","The Eastern","Old School, New School, Hip-Hop, R&B, Beat Battles, DJ, and Open Mic 
Featuring: 
12:00pm: The Track Meet (Beat Battles) 
2:00pm: Midwest Exposure Showcase 
5:00pm: Sonny Bonoho 
5:15pm: Ruka Puff/Jimmy Hooligan 
5:30pm: Pflames 
5:45pm: Donnie J & E-Day 
6:00pm: Cruzmatic 
6:15pm: Holla Cron & Sara C 
6:30pm: Cartez Dee Shae 
6:45pm: ShiShi Sakari 
7:00pm: Royal Family 
7:15pm: Cruzmatic 
7:30pm: Ruka Puff 
7:45pm: JB EA-ZY 
8:00pm: LEague of Extraordinary Gz 
8:15pm: Big MIsta 
8:30pm: Holla Cron & Sara C 
8:45pm: Toppas Wit Choppas 
9:00pm: Cruz matik 
9:15pm: Jimmy Hooligan 
9:30pm: Big Mike","2013-03-14 12:00:00","2013-03-14 17:00:00","1511 East 6th","Austin","TX","78702","http://austin2013.sched.org/event/9accca21f34856c7db1d1824225dc191","Party, Unofficial","na"
"BrooklynVegan Day Party","6th & Red River","Bands include METZ, Savages, King Tuff, Thermals, Shout Out Louds, Akron/Family, Orwells, Austra, Caveman, Lord Huron, Braids, Pallbearer, Robyn Hitchcock, Everything Everything & More! 
For more information, Visit http://www.brooklynvegan.com/sxsw/","2013-03-14 12:00:00","2013-03-14 18:00:00","603 Red River St","Austin","TX","78701","http://austin2013.sched.org/event/c134cf1cda1c99a7206f92979237da67","Party, Unofficial","na"
"Can't Stop The Bleeding Party","Beerland","Featuring: 
Spray Paint 
Protomartyr 
TV Ghost 
The Blind Shake 
Unholy Two 
Golden Pelicans 
Obnox","2013-03-14 12:00:00","2013-03-14 18:00:00","711 Red River St","Austin","TX","78701","http://austin2013.sched.org/event/09da81465a5f826bd8d4c95b3e73cbaa","Party, Unofficial","na"
"Carolina Chickadee + The Grand Ole Echo Party","Maria's Taco Xpress","With: 
Otis Gibbs 
Kevin Gordon 
Brennen Leigh 
Ted Russell Kamp 
Jesse and Noah Bellamy 
Mike & The Moonpies 
John Evans 
Chris Shiflett 
Rod Melancon 
Drive He Said (Maxim Ludwig) 
+ More!","2013-03-14 12:00:00","2013-03-14 20:00:00","2529 S Lamar Blvd","Austin","TX","78704","http://austin2013.sched.org/event/1b80b817e44a0df83d0b47251a5c4e1d","Party, Unofficial","na"
